Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
23	-35.993893	0.0	-35.993893	-35.993893	1000.0	-3.4299257	0.67488074	-1.993487	-4.310494	96000	0.26819998	7.8709294e-05	-0.010798484	-1.6744372e-05	9.089512	0.022910861	0.3335	79.0	130.8961479663849
24	-36.019115	0.0	-36.019115	-36.019115	1000.0	-3.4329824	0.6744753	-2.0019898	-4.314495	100000	0.25339156	7.218947e-05	-0.010807276	-1.5160767e-05	8.828882	0.024501218	0.3025	79.0	136.64211559295654
25	-36.044346	0.0	-36.044346	-36.044346	1000.0	-3.435955	0.67424923	-2.0085266	-4.318485	104000	0.24362846	6.637019e-05	-0.01030533	-1.37436255e-05	8.508353	0.023659136	0.356	79.0	142.29957914352417
26	-36.069584	0.0	-36.069584	-36.069584	1000.0	-3.4388278	0.67420846	-2.0141344	-4.3226414	108000	0.2352116	6.122855e-05	-0.008540943	-1.2547429e-05	8.261957	0.019845672	0.32725	79.0	148.06295728683472
27	-36.094833	0.0	-36.094833	-36.094833	1000.0	-3.4416022	0.6743136	-2.0188813	-4.326688	112000	0.22775012	5.6724733e-05	-0.010140151	-1.1592878e-05	8.026434	0.02318451	0.335	79.0	153.86247944831848
28	-36.12009	0.0	-36.12009	-36.12009	1000.0	-3.4442806	0.6745558	-2.0228317	-4.330751	116000	0.21734536	5.278813e-05	-0.007449761	-1.0863543e-05	7.8264375	0.0182202	0.33525	79.0	159.98597145080566
29	-36.145355	0.0	-36.145355	-36.145355	1000.0	-3.4469018	0.6749223	-2.026093	-4.334909	120000	0.20762981	4.91907e-05	-0.005147353	-1.017423e-05	7.605442	0.015262096	0.3555	79.0	166.76116132736206
30	-36.170628	0.0	-36.170628	-36.170628	1000.0	-3.4494667	0.6753891	-2.0287423	-4.3389378	124000	0.19839518	4.595111e-05	-0.005362913	-9.58073e-06	7.410957	0.02697613	0.356	79.0	172.74947571754456
31	-36.195908	0.0	-36.195908	-36.195908	1000.0	-3.4518995	0.67599374	-2.0307643	-4.3431234	128000	0.19311316	4.3285152e-05	-0.0057636797	-9.3296985e-06	7.1469736	0.024507057	0.33175	79.0	178.5430920124054
32	-36.221195	0.0	-36.221195	-36.221195	1000.0	-3.4543965	0.67665684	-2.0323768	-4.347273	132000	0.18821025	4.040661e-05	-0.006939441	-8.6617e-06	6.992541	0.022258408	0.28975	79.0	184.3336157798767
33	-36.24649	0.0	-36.24649	-36.24649	1000.0	-3.4567335	0.67738944	-2.0334437	-4.351311	136000	0.1814309	3.8315506e-05	-0.0047924817	-8.595844e-06	6.73308	0.021240348	0.316	79.0	190.0940923690796
34	-36.27179	0.0	-36.27179	-36.27179	1000.0	-3.4590576	0.67823976	-2.0340989	-4.35557	140000	0.17430319	3.6175203e-05	-0.0061796904	-8.318082e-06	6.475307	0.025339045	0.3735	79.0	195.86820697784424
35	-36.2971	0.0	-36.2971	-36.2971	1000.0	-3.461389	0.6791334	-2.0344138	-4.3597	144000	0.16867042	3.4081724e-05	-0.005993381	-7.94028e-06	6.374718	0.025692489	0.3665	79.0	201.66356253623962
36	-36.322414	0.0	-36.322414	-36.322414	1000.0	-3.4636576	0.68006885	-2.0343974	-4.3638673	148000	0.1606121	3.230547e-05	-0.0024693161	-7.747083e-06	6.100225	0.024706362	0.33225	79.0	208.93255257606506
37	-36.347736	0.0	-36.347736	-36.347736	1000.0	-3.4658387	0.68108004	-2.0340252	-4.3680177	152000	0.15620363	3.08621e-05	-0.0036857128	-7.764094e-06	5.9130106	0.02950011	0.38175	79.0	214.63235688209534
38	-36.373062	0.0	-36.373062	-36.373062	1000.0	-3.4680119	0.6821642	-2.0333464	-4.372213	156000	0.15252541	2.9411722e-05	-0.0046587884	-7.667515e-06	5.691491	0.027112426	0.41575	79.0	220.39255118370056
39	-36.398396	0.0	-36.398396	-36.398396	1000.0	-3.4701874	0.6832588	-2.0324457	-4.376404	160000	0.14615496	2.8014456e-05	-0.0041736215	-7.523937e-06	5.514819	0.020531647	0.36725	79.0	226.14702701568604
40	-36.423733	0.0	-36.423733	-36.423733	1000.0	-3.4723141	0.6843966	-2.0312831	-4.380526	164000	0.1420481	2.6829384e-05	-0.003972918	-7.5008047e-06	5.3424354	0.033002388	0.41125	79.0	232.1256034374237
41	-36.449074	0.0	-36.449074	-36.449074	1000.0	-3.4744408	0.6856178	-2.0298965	-4.3848157	168000	0.13785623	2.5543986e-05	-0.0039120317	-7.2986586e-06	5.0512724	0.027291087	0.33075	79.0	237.8587155342102
42	-36.474422	0.0	-36.474422	-36.474422	1000.0	-3.4765494	0.68681026	-2.028365	-4.388927	172000	0.1350286	2.4475456e-05	-0.005592361	-7.2327766e-06	4.910436	0.034384836	0.363	79.0	243.67120885849
43	-36.499775	0.0	-36.499775	-36.499775	1000.0	-3.4786885	0.6880385	-2.0267537	-4.3931465	176000	0.12957653	2.3275445e-05	-0.0051281303	-6.9690504e-06	4.675796	0.03262742	0.377	79.0	249.3610463142395
44	-36.52513	0.0	-36.52513	-36.52513	1000.0	-3.4807544	0.68933046	-2.0249417	-4.3974223	180000	0.1253833	2.2294213e-05	-0.0058992803	-6.8509526e-06	4.5124745	0.026639884	0.40325	79.0	255.0658266544342
45	-36.55049	0.0	-36.55049	-36.55049	1000.0	-3.4828365	0.6905895	-2.0229883	-4.4014897	184000	0.120839745	2.1407272e-05	-0.003669262	1.1424614e-05	4.3518896	0.03823263	0.4085	79.0	260.84166526794434
46	-36.575855	0.0	-36.575855	-36.575855	1000.0	-3.4813783	0.6926729	-2.0179093	-4.4064097	188000	0.1175411	4.906719e-05	-0.004384592	-3.5068733e-05	4.1255198	0.04768525	0.454	79.0	266.6261601448059
47	-36.601227	0.0	-36.601227	-36.601227	1000.0	-3.486605	0.6937352	-2.016879	-4.410107	192000	0.11377766	1.9941444e-05	-0.004227571	-8.66703e-07	3.908207	0.038872577	0.45025	79.0	272.4483618736267
