% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=614341, Tue Apr 21 19:44:35 2020, <python>{}</python>
1 19 0.09728380398955958 1.0000497234583923 9.682722015225133 9.6827220152251332e+00 17.46579147426048 76.78687355270738   
2 38 0.09505972446724972 1.0000497234583923 9.682722015225133 1.0094823294412004e+01 16.808691793310743 77.81174787103417   
3 57 0.09323727683626905 1.013198762944875 9.619788837323329 9.6197888373233287e+00 21.000151155023534 77.11108633744198   
4 76 0.0917126875830513 1.013198762944875 8.970185911293669 8.9701859112936688e+00 16.608310220325208 32.117794284354986   
5 95 0.09029928048754926 1.0151388980936968 8.970185911293669 9.3895183513764167e+00 20.344784794009897 49.54415440557416   
6 114 0.08895567569700694 1.0151388980936968 8.747099706630472 8.7470997066304719e+00 16.371470159298234 60.67143853195309   
7 133 0.08772586588915772 1.0175060395868165 8.747099706630472 1.0187512840609326e+01 17.592736149786653 58.557755088793634   
8 152 0.08654800566414265 1.0175060395868165 8.133370884663558 8.1333708846635577e+00 19.3290563283535 66.78714541017793   
9 171 0.08550815390258838 1.0198170742580503 8.133370884663558 8.5031400058917406e+00 24.41390748090039 80.7272641215084   
10 190 0.08455537979733145 1.0198170742580503 7.041685347473028 7.0416853474730283e+00 15.413370553203867 45.4999567091012   
11 209 0.08359669706782033 1.0225961103595143 7.041685347473028 7.7373037076490725e+00 20.43646730496081 81.04942230685775   
12 228 0.08272401749853021 1.0225961103595143 7.041685347473028 7.7409892567989438e+00 10.471445952586489 62.843781213147345   
13 247 0.08180157607831336 1.0249551553409657 6.691581860969846 6.6915818609698459e+00 13.444111733882497 75.36510624133994   
14 266 0.08109629413592756 1.0249551553409657 6.4631521218796335 6.4631521218796335e+00 12.978403286196988 87.35678352502828   
15 285 0.08038335482692228 1.0277548064286393 6.420663628953918 6.4206636289539176e+00 12.444545866711085 28.644799670911706   
16 304 0.07980560909692963 1.0277548064286393 6.420663628953918 8.0181145969879264e+00 17.270665008474165 68.23767240156377   
