Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
27	-158.01106	30.127148	-58.207497	-245.00407	60.0	-66.27114	38.571827	-2.6185594	-166.22012	840000	-1.1189779e-08	365.84094	-0.03540064	-51.82022	6.5409265	0.017255846	0.24183333	8.0	18172.590039014816
28	-157.49985	31.126062	-56.04025	-263.02972	60.0	-65.8196	39.065758	55.08473	-168.31851	870000	3.852844e-08	338.90964	-0.03830072	-49.972534	6.514575	0.017402712	0.24923334	9.0	18816.893259048462
29	-158.95479	26.479893	-62.707787	-230.65656	60.0	-67.83553	39.21779	-8.559582	-179.79646	900000	-9.6639e-09	314.76514	-0.041473817	-45.89685	6.5309563	0.016482947	0.27326667	11.0	19457.608945846558
30	-157.81816	31.445871	-61.65046	-250.8532	60.0	-65.613815	39.01173	15.224801	-177.37575	930000	9.155274e-09	351.34384	-0.04551141	-53.037567	6.486485	0.016440501	0.2573	12.0	20100.133021831512
31	-158.00717	31.589746	-60.238457	-304.99548	60.0	-66.40849	38.78678	4.6130714	-164.78745	960000	3.089905e-08	355.7984	-0.03972831	-53.760803	6.455463	0.016251294	0.25796667	10.0	20742.045231103897
32	-158.05331	30.883305	-56.017403	-245.96094	60.0	-65.707436	39.238777	-2.5952907	-177.18755	990000	1.9836426e-08	329.99225	-0.03464901	-48.456635	6.462072	0.017530123	0.23706667	8.0	21382.277622699738
33	-160.4256	29.116407	-64.66994	-261.45212	60.0	-68.66648	39.000374	17.787128	-172.01971	1020000	2.7974446e-08	354.86954	-0.032044962	-54.761597	6.4491234	0.017547246	0.227	7.0	22020.54376602173
34	-159.09451	30.75973	-61.421917	-288.18112	60.0	-66.20685	39.22893	-11.391882	-167.58678	1050000	4.7047934e-08	338.72275	-0.03461632	-47.023438	6.456558	0.01637781	0.25066668	8.0	22662.253972291946
35	-159.51285	29.12086	-61.89262	-257.7046	60.0	-66.581474	39.415245	18.148975	-166.90167	1080000	-5.9191386e-08	329.8144	-0.039843317	-47.464935	6.430254	0.016216835	0.25993332	10.0	23296.567206144333
36	-156.6495	29.618797	-60.505096	-267.23517	60.0	-66.66454	39.222927	-9.086781	-171.2286	1110000	1.4623006e-08	340.33206	-0.037280586	-50.420654	6.423976	0.015868511	0.2547	9.0	23931.610291957855
37	-157.6219	31.321262	-56.11683	-268.12405	60.0	-66.09405	38.559044	-7.9814878	-170.38573	1140000	-4.2215984e-08	345.52826	-0.03725581	-49.287415	6.4094663	0.017574165	0.2435	9.0	24573.38385772705
38	-157.94812	31.627266	-63.660538	-263.98932	60.0	-65.78853	39.021687	-1.4534717	-173.55945	1170000	7.629395e-09	346.59637	-0.04276281	-48.14499	6.4087105	0.016827486	0.28046668	11.0	25215.53139066696
39	-157.78448	30.660206	-56.92211	-261.74603	60.0	-67.27738	39.103508	-5.0883703	-174.2509	1200000	0.0	359.37015	-0.037689954	-54.350403	6.384826	0.016317485	0.24473333	9.0	25857.528208494186
40	-155.99165	29.87685	-61.1356	-251.41353	60.0	-65.35396	38.88596	-8.77766	-174.76811	1230000	-1.1698405e-08	357.17163	-0.04014051	-53.357056	6.3541365	0.017439973	0.2629	10.0	26500.814319849014
41	-159.32925	29.517319	-66.276764	-272.31042	60.0	-65.67025	38.105946	7.47171	-170.2619	1260000	3.8146974e-09	359.8464	-0.031677436	-51.44507	6.3576727	0.016925726	0.23003334	7.0	27138.800441741943
42	-158.74126	30.316162	-63.29243	-280.91458	60.0	-67.991684	38.88027	6.106444	-173.6716	1290000	-3.4586588e-08	365.46826	-0.0345562	-52.668335	6.358609	0.01766187	0.2576	8.0	27779.082328557968
43	-156.82059	30.163393	-62.69046	-260.61688	60.0	-65.15153	38.876953	-10.726091	-171.04623	1320000	-1.93278e-08	340.18716	-0.037141625	-47.532227	6.327786	0.01582261	0.25793332	9.0	28421.03895020485
44	-156.39766	28.19567	-59.72782	-271.09033	60.0	-67.10392	38.89233	-2.1637678	-164.96725	1350000	1.0172526e-09	331.15112	-0.034359448	-49.35678	6.327928	0.01649014	0.2332	8.0	29079.69407105446
45	-156.60034	30.824223	-63.0079	-290.61282	60.0	-64.09916	38.452057	28.31814	-176.62207	1380000	3.1026204e-08	349.099	-0.037531067	-51.171234	6.291951	0.016342014	0.2393	9.0	29738.44078373909
46	-162.1564	29.454231	-62.267906	-270.82175	60.0	-67.211914	38.281822	-1.1332278	-171.21877	1410000	3.8782755e-08	383.41537	-0.034905847	-53.55298	6.2791553	0.016819753	0.239	8.0	30393.11139702797
47	-158.66847	29.255318	-62.51267	-252.4699	60.0	-66.77697	39.57312	-2.6751537	-169.18346	1440000	-1.3987223e-08	335.20392	-0.035005625	-49.48575	6.2853575	0.01628438	0.241	8.0	31051.119799375534
48	-156.488	29.007147	-58.797916	-247.20131	60.0	-67.16455	39.056114	-8.724602	-161.54848	1470000	-2.89917e-08	357.06433	-0.03835683	-52.69342	6.2911444	0.0174248	0.2579	9.0	31711.348181962967
49	-158.13353	28.850813	-60.041836	-278.36105	60.0	-66.36257	38.19247	-9.286252	-175.61826	1500000	-2.0345052e-08	338.33215	-0.034859907	-46.32144	6.2618084	0.017341089	0.24806666	8.0	32367.84934782982
50	-155.56575	30.677876	-60.457703	-250.96056	60.0	-66.025154	38.958733	-8.285002	-178.3087	1530000	1.3478597e-08	325.64935	-0.03440387	-48.661957	6.2138453	0.016582647	0.24213333	8.0	33027.366948604584
51	-155.75072	32.53445	-57.67559	-275.06094	60.0	-64.675644	38.360184	-9.477598	-188.95096	1560000	-2.5431316e-08	355.96255	-0.034539353	-50.8609	6.230284	0.017757973	0.24666667	8.0	33686.59561371803
52	-156.45302	29.51174	-64.60236	-260.7746	60.0	-65.86373	38.430626	2.746439	-165.69955	1590000	2.5431316e-08	332.46326	-0.030951397	-47.560516	6.210435	0.019690344	0.28083333	7.0	34344.34708762169
53	-156.05597	31.269234	-58.436897	-266.01923	60.0	-65.66453	38.458645	-1.3940144	-165.36884	1620000	-3.1026204e-08	326.05627	-0.0339022	-47.122955	6.173726	0.015885288	0.22796667	8.0	35005.89004254341
54	-157.7841	30.056786	-57.70453	-305.90457	60.0	-66.67267	38.811802	-7.349036	-163.91588	1650000	2.6448568e-08	352.0408	-0.030838441	-49.932648	6.1765985	0.018681645	0.24703333	7.0	35661.59392809868
55	-155.57089	31.310955	-62.043537	-244.37604	60.0	-64.79672	38.762955	-2.903576	-166.84706	1680000	5.3914388e-08	329.70947	-0.03957966	-45.0784	6.1731334	0.015278949	0.25126666	10.0	36321.836544036865
