Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
27	-11.091072	5.236117	-0.8492002	-14.482138	120.0	-11.402866	7.3016825	2.5742404	-22.616285	16800	-2.1855037e-08	12.300875	-0.118511304	-12.184708	12.824106	-0.028572708	0.97	79.0	1492.313598871231
28	-9.465516	6.018755	-1.0950446	-14.642686	120.0	-10.151803	7.8031015	5.249669	-19.947914	17400	1.9073486e-08	3.1415205	-0.10624228	-2.76439	12.625543	0.083067514	0.75166667	9.0	1546.4914844036102
29	-13.716191	2.3435907	-9.2466	-16.198326	120.0	-15.711803	3.9162743	0.95957685	-22.839811	18000	7.470449e-08	17.183855	-0.09609599	-16.599062	12.810734	0.10885546	0.71166664	5.0	1598.6091268062592
30	-12.022011	4.9010143	-2.2471163	-14.9860735	102.0	-16.277985	2.1473663	-1.8654809	-22.388365	18600	-3.695488e-08	12.21375	-0.079575546	-11.453191	12.820758	0.11281024	0.6716667	6.0	1651.277310371399
31	-12.561846	3.4681869	-5.635745	-14.657868	120.0	-14.135713	5.6464143	6.9684954	-20.174047	19200	3.6557516e-08	9.040794	-0.08869134	-7.3808775	12.68472	0.098382466	0.62833333	7.0	1704.7085402011871
32	-12.258848	3.5521078	-5.1705456	-14.48491	120.0	-13.2526455	5.3815455	3.924925	-20.925648	19800	2.1060307e-08	4.0109105	-0.10783209	-3.7271857	12.777205	0.086459	0.6666667	10.0	1758.3222954273224
33	-10.269827	5.3169675	-1.2975918	-15.200525	120.0	-11.473538	5.9159455	0.19590127	-24.182772	20400	-2.22524e-08	5.9921055	-0.11130529	-5.456982	12.888193	0.111325584	0.7033333	7.0	1811.1904094219208
34	-8.145258	5.271363	-0.8942047	-14.36984	109.8	-10.006138	5.9699736	3.248957	-20.812191	21000	-5.086263e-08	14.91856	-0.10125491	-13.325102	12.799132	0.11472549	0.66833335	6.0	1865.4554500579834
35	-11.791723	5.0400014	-1.8443521	-15.567111	120.0	-10.053589	5.3215566	0.016167998	-23.606943	21600	-1.5894572e-09	10.154166	-0.13919385	-9.710414	12.587269	-0.097364016	0.9716667	79.0	1919.4551498889923
36	-13.431143	1.8932667	-9.668545	-14.737228	120.0	-13.148057	4.0064497	-0.06823844	-19.368174	22200	-8.0664954e-08	5.0581036	-0.1070054	-4.3512626	12.768397	0.054989427	0.82666665	79.0	1972.5954806804657
