Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-38.702908	0.0	-38.702908	-38.702908	1100.0	-0.33966076	0.85757005	1.7621144	-2.1839607	4000	1.758337e-08	9.525758	0.0018872772	-9.461252	11.037955	0.064431965	0.5305	1.0	5.536902189254761
1	-38.73622	0.0	-38.73622	-38.73622	1100.0	-3.227939	0.8592841	-0.0563051	-4.1950865	8000	3.8146972e-08	0.020624328	-0.07720565	-0.016036024	10.997779	0.06023013	0.45975	79.0	11.467477321624756
2	-38.769558	0.0	-38.769558	-38.769558	1100.0	-3.2852879	0.85498714	-0.022527553	-4.244244	12000	0.0	0.0031614623	-0.081937514	-0.0016638155	10.95973	0.051688932	0.44775	79.0	17.417307376861572
3	-38.802914	0.0	-38.802914	-38.802914	1100.0	-3.2967923	0.8556926	-0.027255712	-4.247007	16000	-2.7179718e-08	0.0014500835	-0.08886165	-0.00055863743	10.950668	0.057035875	0.509	79.0	23.356887340545654
4	-38.83629	0.0	-38.83629	-38.83629	1100.0	-3.3012784	0.85585326	-0.019655488	-4.245563	20000	-1.1444092e-08	0.0008963268	-0.08843128	-0.00027573435	10.965295	0.04679005	0.49175	79.0	29.294588327407837
5	-38.869682	0.0	-38.869682	-38.869682	1100.0	-3.3044746	0.8560463	-0.015290223	-4.241614	24000	-3.3378602e-09	0.0006297085	-0.08974665	-0.00016123735	10.84442	0.048972655	0.488	79.0	35.32798981666565
6	-38.903095	0.0	-38.903095	-38.903095	1100.0	-3.307486	0.85620403	-0.011660035	-4.2383122	28000	3.71933e-08	0.000477606	-0.087239385	-0.00010710419	10.836092	0.053257737	0.50775	79.0	41.31142020225525
7	-38.936527	0.0	-38.936527	-38.936527	1100.0	-3.3102782	0.85637265	-0.008762311	-4.2424893	32000	-9.536743e-09	0.0003801011	-0.08596448	-7.848049e-05	10.779698	0.048268434	0.4845	79.0	47.45963430404663
8	-38.969975	0.0	-38.969975	-38.969975	1100.0	-3.3131833	0.8565359	-0.006882594	-4.2467985	36000	5.2452087e-08	0.00031074847	-0.08979867	-6.0309365e-05	10.684871	0.048726235	0.532	79.0	53.41054177284241
9	-39.00344	0.0	-39.00344	-39.00344	1100.0	-3.31597	0.85670614	-0.005694681	-4.2509494	40000	-1.6212464e-08	0.00025978594	-0.087898105	-4.865756e-05	10.672066	0.051800705	0.5185	79.0	59.39954161643982
10	-39.036922	0.0	-39.036922	-39.036922	1100.0	-3.318822	0.8568447	-0.0052781524	-4.2550306	44000	-1.7166137e-08	0.00022030574	-0.08986719	-4.007855e-05	10.702068	0.062323775	0.5185	79.0	65.58381509780884
11	-39.070423	0.0	-39.070423	-39.070423	1100.0	-3.3216133	0.8570367	-0.005108318	-4.2592516	48000	-7.152558e-08	0.0001895472	-0.087836124	-3.4035198e-05	10.497018	0.052138496	0.50975	79.0	71.5392324924469
12	-39.103943	0.0	-39.103943	-39.103943	1100.0	-3.3244696	0.85716856	-0.0055199857	-4.2633824	52000	3.8146974e-09	0.0001646286	-0.086291574	-2.9135888e-05	10.476092	0.056988686	0.5135	79.0	77.72199082374573
13	-39.137474	0.0	-39.137474	-39.137474	1100.0	-3.3272543	0.8573685	-0.0059503214	-4.2675653	56000	-4.386902e-08	0.0001447189	-0.08922171	-2.5614492e-05	10.402384	0.06309301	0.5185	79.0	83.8062219619751
14	-39.171024	0.0	-39.171024	-39.171024	1100.0	-3.3300622	0.8575215	-0.00672178	-4.271691	60000	1.4305114e-08	0.0001283225	-0.08808854	-2.2765475e-05	10.385359	0.053912118	0.5165	79.0	91.49091696739197
