Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-157.03415	31.863874	-55.04442	-294.85364	60.0	-73.071495	40.913883	13.320304	-190.90906	60000	1.6276042e-08	573.7732	-0.0046838447	-138.35193	7.573554	0.019765187	0.27825	1.0	1317.9936473369598
1	-159.85574	30.19753	-61.2633	-296.1299	60.0	-67.41836	39.680237	9.876923	-200.46399	120000	-5.086263e-09	487.18826	0.004378776	-78.60141	7.5844364	0.021814352	0.31073335	1.0	2626.775690793991
2	-159.27193	31.085217	-60.78551	-276.7026	60.0	-67.1086	39.47217	44.18099	-190.66643	180000	5.2897136e-08	473.07092	-0.044798743	-78.34918	7.5821366	0.015737459	0.22185	19.0	3903.438622713089
3	-158.71713	29.710093	-63.229984	-292.92575	60.0	-67.41213	39.31811	56.80033	-193.61261	240000	-4.0690105e-09	481.52466	-0.041315474	-76.12067	7.550424	0.015408344	0.21493334	17.0	5169.276426076889
4	-161.02237	28.936281	-60.416428	-275.66226	60.0	-67.58896	38.877644	20.189604	-192.40799	300000	-4.8828124e-08	477.3068	-0.03737969	-74.948456	7.5735655	0.016257294	0.21058333	14.0	6430.4549996852875
5	-160.0419	29.311762	-62.226517	-260.06506	60.0	-67.93067	38.980927	67.16051	-187.77228	360000	2.009074e-08	458.9648	-0.040376514	-69.46954	7.5679054	0.015432958	0.22713333	16.0	7694.907906770706
6	-157.98718	31.742071	-55.695896	-311.0905	60.0	-66.521576	39.20826	95.80316	-186.68929	420000	2.0853678e-08	456.94846	-0.03920034	-67.494995	7.5156603	0.015777916	0.2125	15.0	8966.99883389473
7	-160.6604	32.58511	-58.870274	-402.30753	60.0	-67.66899	38.750347	35.877342	-192.67226	480000	-5.086263e-09	511.87448	-0.03395472	-74.99121	7.526884	0.01602495	0.21436666	12.0	10226.772045612335
8	-158.50891	31.204777	-55.52337	-317.33307	60.0	-67.66165	39.476574	31.810463	-185.96492	540000	-3.5603842e-09	454.6329	-0.0375628	-66.483	7.5048337	0.016549615	0.22715	14.0	11490.222007513046
9	-159.38036	31.05731	-57.389698	-276.53287	60.0	-66.78202	38.53129	6.7971683	-186.93968	600000	-1.6784668e-08	444.04578	-0.03652718	-65.36224	7.4690456	0.016175583	0.217	13.0	12760.07976937294
10	-159.41457	30.886438	-58.33247	-286.61325	60.0	-67.43061	39.435883	13.669758	-190.75499	660000	2.4414062e-08	435.2281	-0.032317527	-62.863434	7.463267	0.01552068	0.20013334	11.0	14030.320573091507
11	-158.8548	31.986963	-59.22885	-296.176	60.0	-67.03105	39.32502	46.084385	-183.5346	720000	-2.2125244e-08	438.30087	-0.034667134	-60.399933	7.4603186	0.015650386	0.21458334	13.0	15310.656983852386
12	-158.12291	29.143566	-55.511967	-290.22513	60.0	-67.14197	39.124317	29.256563	-192.54047	780000	5.645752e-08	401.89627	-0.03609222	-57.559113	7.415721	0.016172372	0.21743333	13.0	16583.45517730713
13	-158.5375	29.835957	-53.481808	-261.1763	60.0	-66.84901	38.49341	21.99573	-172.34953	840000	-3.0517577e-09	417.81598	-0.03405809	-59.815308	7.400734	0.015637057	0.20801666	12.0	17856.93724131584
14	-157.89218	30.549952	-60.817284	-387.6198	60.0	-66.7089	38.82453	27.836977	-177.33057	900000	0.0	409.32547	-0.03251289	-55.666107	7.3894377	0.01578868	0.21228333	11.0	19124.993062257767
15	-158.42859	30.960302	-59.95243	-258.5984	60.0	-66.695045	38.839317	9.000921	-182.31815	960000	3.7892658e-08	415.73462	-0.034613743	-56.70636	7.3632126	0.015579536	0.2151	12.0	20392.060708284378
16	-158.11794	29.57055	-58.62373	-301.7699	60.0	-67.77887	38.827965	16.013151	-185.36887	1020000	4.577637e-09	395.6356	-0.037512634	-53.945923	7.3479633	0.015849696	0.22151667	14.0	21658.69935464859
17	-160.4587	31.785784	-55.531445	-495.57654	60.0	-66.3536	38.702564	2.4447136	-180.83739	1080000	3.2552084e-08	446.13153	-0.036497336	-61.44339	7.310978	0.016078537	0.22111666	14.0	22923.226758241653
18	-157.83281	30.558702	-58.063946	-281.46158	60.0	-67.11312	39.314396	2.3691854	-198.21466	1140000	0.0	401.15256	-0.04213797	-51.79944	7.276122	0.01565224	0.23783334	17.0	24199.474917411804
19	-158.24158	30.546837	-62.20397	-264.43762	60.0	-65.94285	38.41284	12.9051075	-189.06985	1200000	-1.8056234e-08	407.38647	-0.036679257	-54.66983	7.243691	0.015685746	0.21478334	13.0	25466.833370923996
20	-158.62991	30.592278	-60.178123	-332.12204	60.0	-67.31416	38.728836	7.0892396	-172.82018	1260000	-1.856486e-08	432.36444	-0.03359109	-56.37332	7.215102	0.016135588	0.20643333	12.0	26735.662583827972
21	-158.4725	31.295109	-55.49731	-304.18478	60.0	-66.9593	38.777107	3.0450068	-187.34663	1320000	-4.8828124e-08	401.06943	-0.0332448	-50.694885	7.208497	0.01609965	0.22363333	12.0	28011.151913404465
22	-158.73384	30.957897	-59.998585	-291.01886	60.0	-67.187485	38.682556	7.061224	-179.88452	1380000	4.0690105e-09	415.36987	-0.032842707	-52.007355	7.1906824	0.015093713	0.20875	11.0	29281.1509308815
23	-160.2208	29.765593	-59.95598	-322.604	60.0	-66.79139	38.846264	42.48291	-199.85742	1440000	-3.4077964e-08	414.07587	-0.03407083	-52.231323	7.1716394	0.01609447	0.21666667	12.0	30555.24076962471
24	-158.4027	29.531826	-56.131454	-286.48907	60.0	-67.95175	38.883636	2.700738	-175.80334	1500000	3.7892658e-08	387.04532	-0.037677895	-50.23831	7.173703	0.016575152	0.23563333	14.0	31826.476044416428
25	-156.65553	32.10023	-54.285812	-331.18365	60.0	-65.46885	38.842598	28.178211	-173.15717	1560000	3.3569336e-08	400.53726	-0.035514243	-48.712982	7.120723	0.0155946305	0.21478334	13.0	33103.857796669006
26	-157.24132	31.414085	-57.446568	-291.4554	60.0	-66.78855	38.228985	40.75504	-181.56697	1620000	-3.0517577e-09	384.99942	-0.032713152	-49.71808	7.08371	0.016253388	0.20313333	11.0	34379.753113269806
27	-157.28268	31.375645	-61.483833	-354.9776	60.0	-65.99941	38.948307	5.175152	-190.29338	1680000	4.119873e-08	400.09402	-0.036686584	-49.36496	7.069405	0.01643197	0.22313334	14.0	35655.059304475784
28	-157.43877	28.542067	-57.747433	-247.02086	60.0	-66.77245	38.5898	45.367424	-171.86142	1740000	-2.0345052e-08	375.00217	-0.0361174	-47.130646	7.062351	0.015387724	0.21455	13.0	36930.55563521385
29	-156.84406	29.98445	-62.594906	-294.1831	60.0	-66.08148	38.358345	45.641693	-178.50514	1800000	-2.2888184e-08	363.42334	-0.031010319	-46.92401	7.0380564	0.015151836	0.20506667	10.0	38204.2132525444
30	-158.86522	28.230238	-61.025826	-287.37473	60.0	-66.57159	38.60501	43.366287	-174.79526	1860000	-3.0517577e-09	378.67078	-0.031424534	-43.043457	7.0093155	0.016094591	0.22235	11.0	39472.78994345665
31	-158.83319	29.822254	-59.917744	-297.6359	60.0	-66.847336	38.3352	10.0081415	-183.24525	1920000	-8.392334e-09	380.809	-0.03504767	-42.960938	6.996798	0.015264331	0.2175	13.0	40742.7314350605
32	-157.83432	29.427223	-58.848125	-264.49298	60.0	-66.87255	39.260887	-4.415859	-178.90604	1980000	9.6639e-09	363.95062	-0.033986498	-42.49051	6.988276	0.016143825	0.22045	12.0	42017.17755436897
33	-157.95673	30.168184	-56.876385	-291.7779	60.0	-66.0482	38.653423	55.74165	-202.5553	2040000	4.2215984e-08	364.74957	-0.035630107	-40.768982	6.948892	0.015958427	0.22678334	13.0	43287.480271577835
34	-157.87762	30.657763	-58.835434	-317.18137	60.0	-67.06445	38.355774	21.967133	-181.38466	2100000	-1.2207031e-08	386.1259	-0.028417306	-45.847412	6.9150043	0.016544113	0.20588334	9.0	44558.71835684776
35	-158.39105	30.1254	-57.45217	-240.14978	60.0	-66.50245	38.88468	-2.0470572	-180.08841	2160000	9.155274e-09	369.54602	-0.03844893	-42.33014	6.912237	0.015365956	0.23088333	15.0	45831.82888197899
36	-157.83934	30.205463	-56.76853	-261.78745	60.0	-66.19667	38.79117	-3.1621163	-175.12361	2220000	3.153483e-08	365.45	-0.027249482	-40.406677	6.9043517	0.016806856	0.2179	9.0	47096.91339588165
37	-157.75543	30.581753	-57.26383	-269.40485	60.0	-66.542755	38.62837	20.355988	-169.95496	2280000	3.2043456e-08	376.25128	-0.03520289	-43.954468	6.871171	0.016508674	0.21828334	13.0	48374.291024923325
38	-156.78262	30.154099	-55.697956	-306.5543	60.0	-65.70044	38.667713	-2.8403478	-173.79057	2340000	-3.7638348e-08	362.98654	-0.035213113	-39.047516	6.8170447	0.01629866	0.2141	13.0	49654.17307472229
39	-156.19556	31.230694	-54.92521	-358.14072	60.0	-65.92529	38.42718	6.092423	-177.89108	2400000	-9.155274e-09	375.2028	-0.033115145	-39.678833	6.8198123	0.015963642	0.20948334	12.0	50925.539564847946
40	-156.6237	30.139572	-57.701775	-362.02737	60.0	-66.07752	38.4133	7.6434326	-167.44357	2460000	-1.6276042e-08	351.79092	-0.033405617	-37.82669	6.8072634	0.016004156	0.20588334	12.0	52200.72589087486
41	-155.8832	31.223795	-54.946297	-272.45572	60.0	-65.97041	38.067875	46.70101	-174.08992	2520000	1.4241537e-08	371.9032	-0.037346475	-41.03357	6.7970886	0.016253298	0.22963333	14.0	53476.527661800385
42	-158.2169	30.176603	-58.334145	-284.4255	60.0	-66.077324	38.394855	21.85342	-166.808	2580000	1.0172526e-09	364.983	-0.035486832	-39.092773	6.782485	0.016088903	0.22445	13.0	54746.42424964905
43	-157.88235	29.238737	-58.26595	-273.75824	60.0	-66.82416	38.55803	41.012375	-176.19173	2640000	2.0345052e-09	366.3718	-0.032366976	-39.91565	6.764704	0.016458891	0.21876666	11.0	56020.39346408844
44	-156.00313	31.667845	-55.964138	-280.43585	60.0	-66.30613	38.501835	0.7232542	-169.03905	2700000	-2.8737386e-08	363.33987	-0.03369858	-40.52594	6.7429147	0.015890393	0.22266667	12.0	57295.80792427063
45	-157.83218	30.223526	-57.905952	-289.5112	60.0	-65.36899	38.677986	13.119356	-169.7151	2760000	2.8483074e-08	360.00098	-0.038279295	-38.92044	6.7107673	0.015678434	0.22325	15.0	58574.55871248245
46	-155.96231	29.22139	-58.37032	-253.28375	60.0	-66.00705	38.450096	25.123663	-171.76097	2820000	-4.0690105e-09	333.94412	-0.0379216	-39.04947	6.7137523	0.016014623	0.21826667	14.0	59850.09049630165
