Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
27	-182.41919	19.409979	-146.632	-209.27988	60.0	-74.993904	44.803757	-4.683545	-176.22865	16800	3.7988028e-07	614.34094	-0.084577456	-346.85614	7.622621	0.02416284	0.47833332	3.0	692.5226063728333
28	-127.98059	34.153217	-80.33295	-195.54971	60.0	-64.49134	38.35784	0.8206177	-167.50093	17400	-2.1378199e-07	808.16595	-0.09919118	-526.98145	7.423312	0.03183068	0.615	4.0	718.1073698997498
29	-152.04655	33.249104	-63.68913	-195.41634	60.0	-65.27312	35.149517	0.05945015	-156.52325	18000	1.2715658e-08	350.90015	-0.07259238	-230.81322	7.6105013	0.029098988	0.38666666	2.0	742.6970188617706
30	-156.05374	31.149015	-97.27152	-197.35765	60.0	-62.59599	39.46981	3.0588307	-160.19635	18600	-3.33786e-07	449.43536	-0.07285456	-268.50616	7.621361	0.037455037	0.48	2.0	767.6129717826843
31	-161.49905	14.946265	-139.85123	-182.12706	60.0	-74.966705	37.767986	-6.768836	-170.57852	19200	-8.742015e-08	458.06766	-0.09080669	-287.06082	7.485887	0.034252644	0.53333336	4.0	791.4401044845581
32	-165.32385	16.740002	-144.29672	-189.58102	60.0	-62.97522	40.42211	1.6076169	-155.29688	19800	-2.9087067e-07	435.61942	-0.10110647	-274.35135	7.577819	0.035498414	0.55333334	4.0	815.9822905063629
33	-162.6623	35.371258	-70.93776	-210.77965	60.0	-65.113655	40.514206	-0.7775912	-165.74118	20400	-2.9563904e-07	407.3916	-0.08243685	-236.39812	7.6884212	0.027035872	0.48333332	3.0	840.6316711902618
34	-164.39766	20.27654	-131.0984	-203.28322	60.0	-68.87871	41.74567	-5.2108817	-163.51906	21000	8.980433e-08	442.21335	-0.0855567	-245.06789	7.600054	0.027394475	0.5566667	3.0	864.7878985404968
35	-154.7369	26.334215	-96.045685	-193.87614	60.0	-70.55045	39.12857	-10.620859	-170.23703	21600	-1.4146168e-07	430.77295	-0.08475356	-273.63873	7.3890862	0.03739624	0.48833334	3.0	888.9473016262054
36	-157.40195	28.079477	-78.53901	-185.48363	60.0	-60.468502	37.788307	-4.826241	-157.94603	22200	-1.0212263e-07	396.1795	-0.08517223	-270.4893	7.5696597	0.033969752	0.47833332	3.0	913.8039581775665
37	-172.18945	18.063473	-145.89792	-209.46472	60.0	-72.82087	40.416817	-9.136266	-162.40527	22800	6.67572e-08	351.7034	-0.0855157	-214.78992	7.5097313	0.037575375	0.425	3.0	937.4047825336456
38	-159.77658	32.2313	-81.55939	-203.88895	60.0	-67.627075	42.928337	-6.5277596	-176.42096	23400	-1.6212464e-07	435.5029	-0.08285968	-260.7823	7.473187	0.020148778	0.50666666	3.0	961.604344367981
39	-178.86191	31.314613	-136.47652	-238.78815	60.0	-75.125496	36.77609	-9.960637	-172.20111	24000	-1.7454227e-07	939.92645	-0.07351725	-536.2832	7.682715	0.029792497	0.41	2.0	985.495537519455
40	-154.93086	28.71177	-78.16949	-177.79137	60.0	-67.666985	41.494053	2.7428207	-178.51402	24600	-2.6782354e-07	638.84814	-0.087773904	-401.45508	7.618748	0.046430238	0.49333334	3.0	1010.4361925125122
41	-168.21738	26.60559	-114.89321	-220.9078	60.0	-71.05606	37.53813	0.1342969	-169.96544	25200	-1.2079875e-07	657.07544	-0.08567528	-394.58173	7.4820247	0.032605737	0.42166665	2.0	1034.6111772060394
42	-169.55672	20.709547	-135.5556	-203.77823	60.0	-73.34979	41.120426	-6.394286	-166.99734	25800	5.2452087e-08	346.564	-0.081872284	-199.75739	7.5177865	0.03449306	0.49	3.0	1058.3005652427673
43	-156.38608	16.16259	-116.06912	-179.98267	60.0	-67.972946	40.14203	5.874472	-176.98227	26400	-1.1006991e-07	376.95605	-0.08393191	-217.5422	7.268938	0.041424133	0.58166665	3.0	1082.507644891739
44	-169.89084	36.819572	-84.094284	-237.63632	60.0	-67.01134	40.392048	-7.4963202	-176.2463	27000	-5.4836274e-08	582.3441	-0.07776674	-332.0037	7.497823	0.029736137	0.40666667	2.0	1106.873348236084
45	-155.67258	16.13825	-121.26728	-176.43744	60.0	-70.965744	43.477207	-8.160258	-177.78047	27600	1.1603038e-07	422.06116	-0.07884148	-272.71606	7.398919	0.028465906	0.48666668	3.0	1131.0966084003448
46	-165.42796	13.623878	-136.97968	-186.24155	60.0	-69.26991	41.39405	-2.9430587	-169.94887	28200	1.6093254e-07	352.4999	-0.082727954	-188.37848	7.487181	0.039905492	0.59	3.0	1155.0270671844482
47	-168.7055	23.466845	-115.91573	-198.89018	60.0	-63.360607	38.909435	-11.3824005	-160.37914	28800	-1.2874604e-07	523.4278	-0.09093683	-294.56616	7.439484	0.042069074	0.50666666	3.0	1179.7888450622559
48	-157.69398	31.295298	-94.244865	-212.42981	60.0	-71.87222	35.75379	-12.84487	-156.46605	29400	1.792113e-07	725.01	-0.0599863	-486.57812	7.533881	0.023683779	0.39333335	2.0	1204.5561447143555
49	-162.0394	26.625668	-120.05064	-205.98978	60.0	-65.27082	37.907986	0.84108543	-172.72235	30000	4.6094257e-08	577.723	-0.09315376	-338.04776	7.4707756	0.038637664	0.53333336	3.0	1229.6953146457672
50	-187.46588	31.040998	-159.08408	-267.84738	60.0	-72.97396	39.93019	-2.0668054	-179.25851	30600	-3.3219655e-07	1010.9375	-0.07493369	-455.04865	7.529463	0.022290755	0.47833332	3.0	1254.1841175556183
