Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
27	-87.17377	15.078648	-38.34169	-131.11537	60.0	-35.100574	21.668333	15.470259	-121.7366	168000	9.7910565e-08	188.75142	-0.048043314	-70.70617	7.445941	0.018911576	0.3265	4.0	6613.056114912033
28	-88.089485	15.93365	-35.327312	-143.27567	60.0	-37.555138	21.72333	28.946583	-115.53923	174000	1.11262e-08	194.88713	-0.037347905	-67.68449	7.5073085	0.015673708	0.25666666	3.0	6849.338752031326
29	-91.12318	17.06547	-39.15255	-171.15257	60.0	-39.17478	22.117477	20.574257	-119.33667	180000	3.8146974e-09	210.65144	-0.04457417	-75.45232	7.4690013	0.018412596	0.30583334	4.0	7084.259698390961
30	-87.84901	18.24109	-38.573326	-143.42102	60.0	-36.731594	22.36876	37.80139	-138.34311	186000	1.0649363e-07	183.66785	-0.039685525	-73.70531	7.449375	0.02074284	0.254	3.0	7322.072386264801
31	-86.560455	16.41259	-33.41175	-120.28323	60.0	-36.53861	23.055513	25.08291	-136.94629	192000	3.3060708e-08	161.55269	-0.041477416	-62.611046	7.460898	0.019753406	0.26383334	3.0	7559.448723554611
32	-86.87137	16.949158	-38.08413	-147.7687	60.0	-36.52226	22.38689	21.9441	-124.94225	198000	-5.785624e-08	193.27034	-0.051670544	-71.40869	7.39901	0.019289233	0.34783334	5.0	7797.527920484543
33	-91.03358	17.769081	-32.90373	-174.41713	60.0	-39.222412	22.44386	6.0574846	-134.47148	204000	9.536743e-09	218.6315	-0.062464688	-74.50569	7.437709	0.018420987	0.3735	7.0	8033.531091451645
34	-90.357025	17.337496	-34.031612	-128.35692	60.0	-36.38887	22.981436	27.344707	-119.42301	210000	-1.3987223e-08	175.059	-0.05198445	-69.0949	7.4324856	0.018221682	0.272	5.0	8272.438445091248
35	-92.30056	13.12022	-43.44417	-133.84578	60.0	-40.4023	22.672586	17.283062	-118.72345	216000	-1.9709269e-08	177.77098	-0.039323814	-69.05577	7.419263	0.0185108	0.23866667	3.0	8506.947406768799
36	-89.82032	17.60153	-35.8944	-152.26064	60.0	-38.299736	22.550081	36.973125	-131.0907	222000	1.9073487e-09	191.20895	-0.046838876	-69.08618	7.4701953	0.0211413	0.281	4.0	8743.907840251923
37	-91.99376	21.492846	-42.998585	-174.49046	60.0	-36.8168	22.490692	25.335451	-126.73882	228000	7.05719e-08	229.02988	-0.03439716	-76.97952	7.406578	0.018471247	0.27733332	3.0	8980.947865962982
38	-90.20721	17.655552	-38.083317	-123.5431	60.0	-39.664017	22.970188	15.159322	-120.90455	234000	-2.1298726e-08	171.57503	-0.051406562	-63.99713	7.465719	0.021590207	0.31966665	5.0	9218.292304992676
39	-90.6922	15.892132	-33.22353	-134.94145	60.0	-38.414536	23.525639	28.963661	-129.04306	240000	-2.7974446e-08	165.03957	-0.06285478	-63.877167	7.451195	0.023172308	0.3775	7.0	9454.517944097519
40	-93.34259	15.267664	-35.813087	-159.48122	60.0	-38.529785	22.601744	18.963278	-130.80228	246000	-6.802877e-08	178.3723	-0.06303042	-70.755684	7.426517	0.020074291	0.34283334	7.0	9690.100495815277
41	-93.45431	16.211277	-47.929615	-150.12761	60.0	-39.326374	22.646091	9.440035	-134.76053	252000	-1.0808309e-07	178.32759	-0.038871758	-62.729218	7.413596	0.018606072	0.225	3.0	9925.001207828522
42	-91.805466	17.87044	-40.10464	-144.19405	60.0	-37.615494	23.268982	1.5227823	-105.79788	258000	-3.8782755e-08	177.00883	-0.042915966	-57.742294	7.4633684	0.018518046	0.3075	4.0	10161.681102752686
43	-94.90806	20.130995	-41.84965	-183.80539	60.0	-39.655266	23.034843	6.8226056	-113.37147	264000	8.710225e-08	219.07692	-0.03629087	-66.19095	7.3851795	0.017477933	0.26266667	3.0	10397.373196840286
44	-92.8623	16.76609	-37.684998	-161.32259	60.0	-40.565525	23.503975	6.686379	-125.4193	270000	-3.1789146e-08	150.09259	-0.043947168	-55.573883	7.451657	0.021509489	0.30616668	4.0	10633.596133947372
45	-92.039505	17.095943	-37.677906	-124.272354	60.0	-38.57135	23.01395	59.07444	-106.10583	276000	1.0172526e-07	188.53954	-0.04367927	-66.237305	7.401547	0.020496875	0.30433333	4.0	10869.800741910934
46	-93.552444	14.68748	-43.57722	-129.99612	60.0	-38.620613	23.432035	16.543251	-119.273056	282000	-1.9709269e-08	161.13843	-0.057578016	-60.031425	7.433314	0.018632863	0.32033333	6.0	11105.797478199005
47	-92.9169	15.997938	-39.72111	-145.21754	60.0	-40.46668	22.733952	40.46451	-108.25074	288000	-1.742045e-07	187.77202	-0.040125914	-69.72786	7.3984923	0.021576712	0.268	3.0	11341.569059848785
48	-92.40667	15.053653	-36.62546	-130.09006	60.0	-38.9055	22.903255	20.243612	-121.19947	294000	-8.837382e-08	160.36382	-0.04295251	-55.974533	7.363075	0.020242576	0.29	4.0	11577.163447856903
49	-92.431145	17.172909	-39.757687	-134.09106	60.0	-39.203762	22.44249	54.051167	-108.24397	300000	-5.022685e-08	170.99942	-0.042065166	-60.430336	7.448777	0.024548605	0.299	4.0	11813.482981920242
50	-96.38171	19.419159	-37.11271	-165.98685	60.0	-38.658077	23.066273	5.4537497	-110.170975	306000	1.1444092e-08	194.29117	-0.03598118	-60.58304	7.3549595	0.017109007	0.228	3.0	12049.893645524979
51	-94.04936	17.577822	-39.34378	-157.2233	60.0	-41.148197	23.76638	2.6776032	-121.27981	312000	-8.074443e-08	170.9728	-0.03696623	-59.962936	7.3809776	0.016873242	0.25133333	3.0	12286.121395111084
52	-92.071884	19.780514	-36.05543	-148.72432	60.0	-37.633587	23.393017	23.036224	-117.86139	318000	1.36693314e-08	160.16008	-0.05767441	-57.10647	7.3686557	0.018208828	0.32816666	6.0	12525.299753904343
53	-93.269196	20.610008	-36.810265	-152.91002	60.0	-38.935005	23.303312	-0.4263878	-122.29938	324000	8.5194905e-08	184.61363	-0.05222271	-59.78157	7.4746842	0.019594906	0.32883334	5.0	12762.370550394058
54	-92.00064	16.349634	-36.20076	-142.29222	60.0	-39.707104	23.379326	7.8280478	-134.06001	330000	5.00679e-09	153.90085	-0.044782527	-54.17431	7.408021	0.018348165	0.29966667	4.0	12999.79071521759
55	-96.89607	16.165491	-39.64891	-154.30605	60.0	-40.024853	22.745665	1.9089246	-119.658325	336000	4.7683715e-09	171.1	-0.047896545	-58.172142	7.414369	0.020218406	0.311	5.0	13234.832745075226
56	-96.82655	16.80784	-44.276367	-132.11678	60.0	-40.234657	23.16089	16.284906	-125.21189	342000	4.3233236e-08	205.43529	-0.05018194	-66.63905	7.351497	0.024222761	0.2935	5.0	13471.368923664093
