Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-38.702908	0.0	-38.702908	-38.702908	1100.0	0.34021538	0.9044766	2.7230334	-2.1516836	4000	2.169799	14.429317	-0.45125902	-14.266978	11.005822	0.7201538	0.8925	1.0	5.752315044403076
1	-38.73622	0.0	-38.73622	-38.73622	1100.0	-3.1974068	0.8626673	-0.01824328	-4.2479606	8000	1.7091386	0.044602357	-0.34600675	-0.038072493	11.012336	0.6633982	0.87375	1.0	11.02492904663086
2	-38.769558	0.0	-38.769558	-38.769558	1100.0	-3.282165	0.85571355	0.016186794	-4.262193	12000	1.3597268	0.0047240974	-0.28554726	-0.0026198209	10.981623	0.6188332	0.865	1.0	16.30652117729187
3	-38.802914	0.0	-38.802914	-38.802914	1100.0	-3.2982454	0.8560567	-0.0014078151	-4.2437425	16000	1.0806578	0.0021382712	-0.20647132	-0.00079568254	11.017077	0.528311	0.8595	1.0	21.72091293334961
4	-38.83629	0.0	-38.83629	-38.83629	1100.0	-3.302827	0.8561895	-0.008852044	-4.2384524	20000	0.87304294	0.0013515545	-0.13795602	-0.00040503498	11.01006	0.40628308	0.826	1.0	27.121146202087402
5	-38.869682	0.0	-38.869682	-38.869682	1100.0	-3.3055756	0.85628855	-0.014272282	-4.2389145	24000	0.7293916	0.00095334847	-0.08435339	-0.00023869378	11.013191	0.33262038	0.8	1.0	32.705244064331055
6	-38.903095	0.0	-38.903095	-38.903095	1100.0	-3.308208	0.85640985	-0.021064801	-4.2415953	28000	0.64840084	0.00072314654	-0.054475367	-0.00015701639	11.033668	0.26655975	0.769	1.0	39.23687386512756
7	-38.936527	0.0	-38.936527	-38.936527	1100.0	-3.3108902	0.85652447	-0.028068123	-4.245005	32000	0.5947495	0.0005753234	-0.04792595	-0.00011317237	10.920203	0.34323865	0.817	2.0	44.6577308177948
8	-38.969975	0.0	-38.969975	-38.969975	1100.0	-3.3136106	0.85666084	-0.03468789	-4.249021	36000	0.5466359	0.0004716197	-0.022358716	-8.716324e-05	10.97167	0.18409903	0.7485	2.0	50.0567193031311
9	-39.00344	0.0	-39.00344	-39.00344	1100.0	-3.316417	0.8568032	-0.040828932	-4.253299	40000	0.5310995	0.00039375643	-0.03181663	-6.979791e-05	10.895439	0.20037907	0.7385	3.0	55.42811131477356
10	-39.036922	0.0	-39.036922	-39.036922	1100.0	-3.3191702	0.85693395	-0.04321521	-4.257584	44000	0.50193334	0.000333395	-0.034445167	-5.7740253e-05	10.900344	0.17351887	0.7355	4.0	61.08392786979675
11	-39.070423	0.0	-39.070423	-39.070423	1100.0	-3.3219717	0.85709286	-0.03798147	-4.2619605	48000	0.47130638	0.000284913	-0.034808904	-4.8414542e-05	10.965973	0.14318836	0.69625	4.0	66.57510924339294
12	-39.103943	0.0	-39.103943	-39.103943	1100.0	-3.3247442	0.8572574	-0.033221174	-4.266423	52000	0.4413901	0.00024577274	-0.021266848	-4.134365e-05	10.866987	0.11484929	0.622	4.0	71.96827101707458
13	-39.137474	0.0	-39.137474	-39.137474	1100.0	-3.3275645	0.85737646	-0.029260242	-4.270678	56000	0.4278173	0.0002134799	-0.020887554	-3.5532503e-05	10.892828	0.10765811	0.6505	7.0	77.46894955635071
14	-39.171024	0.0	-39.171024	-39.171024	1100.0	-3.3302925	0.8575613	-0.025673352	-4.274961	60000	0.40539762	0.00018722999	-0.0142766535	-3.1294752e-05	10.862682	0.09424382	0.6175	9.0	82.81231713294983
15	-39.20459	0.0	-39.20459	-39.20459	1100.0	-3.3331113	0.85772073	-0.022841109	-4.279197	64000	0.39123783	0.00016496143	-0.015879929	-2.7432296e-05	10.758151	0.07910675	0.58	20.0	89.74012923240662
16	-39.23817	0.0	-39.23817	-39.23817	1100.0	-3.3358808	0.857869	-0.020584706	-4.2834125	68000	0.37690058	0.0001466212	-0.024399728	-2.4571971e-05	10.743755	0.07833145	0.56275	47.0	95.44794368743896
17	-39.271763	0.0	-39.271763	-39.271763	1100.0	-3.3386602	0.85805	-0.018747704	-4.2875643	72000	0.35311544	0.00013112664	-0.021390736	-2.2167413e-05	10.535318	0.05221379	0.4965	79.0	101.59811544418335
18	-39.305374	0.0	-39.305374	-39.305374	1100.0	-3.3414512	0.8582229	-0.017404607	-4.2916064	76000	0.33195487	0.00011797269	-0.016517013	-2.0147869e-05	10.249183	0.026538448	0.34675	79.0	107.68474340438843
19	-39.338997	0.0	-39.338997	-39.338997	1100.0	-3.3442025	0.8583765	-0.016491007	-4.295658	80000	0.31403717	0.00010704898	-0.015156776	-1.8751234e-05	10.057375	0.021052146	0.28075	79.0	113.79117369651794
20	-39.372635	0.0	-39.372635	-39.372635	1100.0	-3.34705	0.858547	-0.015913013	-4.299718	84000	0.30215713	9.7162854e-05	-0.014304668	-1.7066566e-05	9.772223	0.02111624	0.31825	79.0	120.11436462402344
21	-39.406284	0.0	-39.406284	-39.406284	1100.0	-3.3497794	0.85875267	-0.015393091	-4.303745	88000	0.2878525	8.926387e-05	-0.012204468	-1.627089e-05	9.482674	0.01678125	0.30175	79.0	126.24094009399414
22	-39.43995	0.0	-39.43995	-39.43995	1100.0	-3.3526	0.8588929	-0.015323004	-4.307633	92000	0.27517754	8.2021375e-05	-0.010169536	-1.5221318e-05	9.222172	0.022318065	0.32075	79.0	133.97168254852295
23	-39.473625	0.0	-39.473625	-39.473625	1100.0	-3.3553803	0.85908735	-0.0152092455	-4.311724	96000	0.26280645	7.589706e-05	-0.007781118	-1.453486e-05	9.031782	0.024885677	0.3015	79.0	140.822518825531
24	-39.507317	0.0	-39.507317	-39.507317	1100.0	-3.3582067	0.85926276	-0.0153789185	-4.3156686	100000	0.25604966	7.026312e-05	-0.010258898	-1.3697885e-05	8.677941	0.02215913	0.3405	79.0	147.3888976573944
25	-39.54102	0.0	-39.54102	-39.54102	1100.0	-3.3609366	0.8594415	-0.015597506	-4.319625	104000	0.24447878	6.5829365e-05	-0.010704204	-1.3523069e-05	8.548925	0.017031796	0.30425	79.0	153.54442477226257
26	-39.57473	0.0	-39.57473	-39.57473	1100.0	-3.3638115	0.8596206	-0.01593476	-4.323684	108000	0.23343168	6.112674e-05	-0.009222224	-1.263203e-05	8.301918	0.022356156	0.30375	79.0	159.65711998939514
27	-39.608456	0.0	-39.608456	-39.608456	1100.0	-3.3665571	0.8598039	-0.016208043	-4.327665	112000	0.2235662	5.7643465e-05	-0.00814195	-1.2567743e-05	8.02232	0.0193704	0.29475	79.0	165.7462956905365
28	-39.642193	0.0	-39.642193	-39.642193	1100.0	-3.3693833	0.8599776	-0.01659729	-4.3316307	116000	0.21644324	5.408425e-05	-0.007335052	-1.209346e-05	7.8055763	0.026967973	0.3285	79.0	171.83416986465454
29	-39.67594	0.0	-39.67594	-39.67594	1100.0	-3.372171	0.86019486	-0.016813306	-4.335852	120000	0.20688333	5.1065526e-05	-0.0053940266	-1.18759635e-05	7.6140275	0.031003699	0.32675	79.0	178.05233144760132
30	-39.709698	0.0	-39.709698	-39.709698	1100.0	-3.3750072	0.86033976	-0.01731181	-4.3397965	124000	0.19886953	4.8122936e-05	-0.0063617527	-1.1479497e-05	7.3947086	0.025610164	0.3515	79.0	184.3472809791565
31	-39.743465	0.0	-39.743465	-39.743465	1100.0	-3.3777683	0.8605625	-0.017514221	-4.343895	128000	0.19270481	4.579085e-05	-0.0048942417	-1.1474614e-05	7.1694965	0.02024902	0.34225	79.0	190.40473413467407
32	-39.777245	0.0	-39.777245	-39.777245	1100.0	-3.3805962	0.8607309	-0.017948508	-4.348017	132000	0.18628341	4.3365962e-05	-0.0058978647	-1.1180822e-05	6.9733334	0.025417602	0.3175	79.0	196.52814531326294
