Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
27	-196.4202	32.622173	-158.77896	-270.26727	60.0	-79.59453	22.595081	-52.73723	-107.98546	16800	3.5206477e-07	1361.5872	-0.07506278	-178.64978	9.328952	0.04321416	0.46	3.0	647.7251341342926
28	-150.19934	49.752735	-77.46122	-230.88109	60.0	-69.50044	22.944702	1.8249545	-110.69159	17400	-1.780192e-07	939.2608	-0.09805958	-206.41968	9.130604	0.03357244	0.5833333	4.0	672.5698592662811
29	-175.28815	30.75269	-99.01877	-210.49916	60.0	-73.90771	24.146896	5.9302015	-110.19272	18000	6.67572e-08	845.4439	-0.08937542	-189.307	9.317735	0.044390686	0.41666666	3.0	695.5815758705139
30	-172.75883	42.545933	-96.83872	-237.04118	60.0	-75.30177	26.419497	2.3041964	-110.643745	18600	-3.0358632e-07	934.40393	-0.07681099	-208.90717	9.329783	0.038220894	0.365	2.0	719.1848878860474
31	-196.93245	18.837013	-168.71931	-233.30785	60.0	-76.94292	26.85407	-42.32358	-111.51719	19200	2.6543935e-07	998.3542	-0.056294605	-256.274	9.19374	0.031136455	0.3	2.0	741.6686320304871
32	-201.26852	35.247112	-140.03223	-274.80066	60.0	-82.25642	26.427393	-47.571663	-115.298004	19800	-1.11262e-08	1230.4534	-0.095567495	-257.1994	9.284899	0.037041564	0.495	4.0	764.0839273929596
33	-190.66655	55.489616	-74.21441	-306.68762	60.0	-83.747894	30.73935	-22.348331	-119.448044	20400	3.115336e-07	1225.7795	-0.064816825	-210.71558	9.3948555	0.031826723	0.28166667	2.0	787.1190807819366
34	-192.35703	29.360271	-129.72298	-244.56546	60.0	-83.76557	28.890718	-43.937912	-121.560524	21000	-4.005432e-07	1000.70795	-0.085210815	-219.82391	9.306084	0.035955418	0.53333336	3.0	809.812417268753
35	-179.29276	38.849113	-76.91522	-223.97462	60.0	-83.104195	31.658249	55.87884	-122.94774	21600	2.7577082e-07	1011.48645	-0.059463903	-228.40906	9.09465	0.040278003	0.27833334	2.0	832.7632930278778
36	-189.47267	36.064114	-109.73209	-257.86792	60.0	-80.984116	32.1188	-7.993355	-121.75798	22200	1.9709269e-07	911.8542	-0.072138354	-210.89874	9.275693	0.03330439	0.33166668	2.0	855.6146285533905
37	-199.05017	32.12995	-168.6225	-261.3723	60.0	-86.56097	31.73832	-44.722603	-123.41185	22800	6.357829e-09	1008.36395	-0.06688023	-196.43707	9.216745	0.036925737	0.35166666	2.0	877.960197687149
38	-195.84128	25.412365	-150.0869	-230.57518	60.0	-86.23958	31.653234	14.715246	-125.99804	23400	-1.1483828e-07	948.3276	-0.061948545	-305.76318	9.182196	0.042426202	0.40166667	2.0	900.4905173778534
39	-195.3788	19.864222	-148.07176	-220.78934	60.0	-81.00508	32.41476	-40.305244	-128.08798	24000	2.8451285e-07	767.19727	-0.06885555	-262.03815	9.394373	0.034066547	0.415	2.0	922.8861031532288
40	-182.6612	38.746037	-132.09233	-248.50266	60.0	-85.15764	33.609245	-9.098679	-130.30139	24600	3.1789146e-08	1225.1667	-0.08143655	-482.52374	9.332002	0.042787522	0.5366667	3.0	945.9087679386139
41	-183.86375	42.12983	-108.350334	-238.46721	60.0	-79.09014	34.976784	-21.083204	-130.78697	25200	-1.8278757e-07	837.8471	-0.08019422	-258.2845	9.197837	0.029967804	0.395	2.0	969.1148381233215
42	-205.57266	22.285719	-187.47845	-251.57185	60.0	-82.27193	36.39302	-38.026237	-132.07912	25800	2.3841857e-09	771.94977	-0.07535249	-262.84863	9.234644	0.038318355	0.41833332	3.0	991.3238470554352
43	-186.28195	34.007904	-114.09921	-235.24274	60.0	-94.70634	35.028545	-33.590794	-135.60631	26400	1.8994014e-07	1065.898	-0.06782518	-470.20172	8.986828	0.04206472	0.34833333	2.0	1014.0260331630707
44	-197.53036	49.05649	-98.77405	-264.57715	60.0	-83.55289	36.16387	-10.827691	-134.05272	27000	-3.1789145e-09	1172.695	-0.07737872	-367.40918	9.215314	0.037795965	0.46	3.0	1036.8955733776093
45	-193.34334	24.43822	-164.13669	-234.33028	60.0	-79.07742	39.315445	-38.249397	-136.23117	27600	-2.6543935e-07	618.95856	-0.06600234	-219.6076	9.115168	0.030690378	0.265	2.0	1059.7335035800934
46	-197.82771	16.417856	-163.54507	-222.62666	60.0	-91.35666	38.86615	-38.255108	-138.42738	28200	-2.4000803e-07	595.92377	-0.07683011	-193.71283	9.20161	0.034892768	0.47	3.0	1082.1673266887665
47	-184.14818	28.076002	-107.78348	-219.5515	60.0	-82.85108	38.413864	-38.003193	-138.38286	28800	-8.34465e-08	519.2998	-0.08753563	-171.77844	9.152325	0.044741146	0.42333335	3.0	1104.7464702129364
48	-170.32751	35.82412	-97.728424	-215.75714	60.0	-72.20315	37.327095	-33.38322	-137.466	29400	2.9404958e-08	653.1093	-0.080548055	-235.82397	9.244518	0.030876674	0.43166667	3.0	1127.9939422607422
49	-179.33604	32.40878	-124.33879	-227.93268	60.0	-80.07334	37.369358	18.627422	-138.28737	30000	1.2556711e-07	788.12915	-0.08616151	-296.8882	9.177633	0.03961116	0.49833333	3.0	1151.0978326797485
50	-192.72534	15.458646	-165.97475	-223.95027	60.0	-74.5559	37.30439	-35.59428	-138.79341	30600	-7.78834e-08	762.26904	-0.064696535	-334.4996	9.232306	0.03878596	0.485	3.0	1173.9685535430908
51	-193.34103	38.772034	-120.34219	-285.82077	60.0	-93.05948	37.93367	-8.31662	-140.80774	31200	1.0649363e-07	1229.3071	-0.083961986	-398.65442	9.329721	0.03405867	0.45333335	3.0	1196.4534668922424
52	-189.53345	21.84668	-158.33844	-228.87506	60.0	-89.66786	37.49423	-30.052395	-139.39665	31800	5.9604645e-08	946.6181	-0.06965793	-340.77875	9.215696	0.037428044	0.5683333	3.0	1218.9086480140686
53	-170.68811	24.175875	-115.20583	-209.75682	60.0	-74.191826	40.38564	-28.229738	-137.97804	32400	-2.002716e-07	517.6653	-0.059500787	-171.0167	9.199762	0.036109094	0.37166667	2.0	1242.0663874149323
54	-205.21603	44.858818	-132.72763	-286.52554	60.0	-77.85349	37.212727	-28.329723	-137.95284	33000	-1.2079875e-07	1593.1531	-0.09048927	-587.1439	9.117811	0.029260825	0.48	4.0	1264.6596915721893
55	-153.84335	44.304417	-61.06088	-206.58386	60.0	-80.66438	36.03853	-17.439169	-146.20786	33600	3.6239624e-07	958.5846	-0.07828742	-522.37537	9.2967205	0.038295887	0.46	3.0	1288.620136976242
56	-175.45901	30.94587	-98.60929	-201.98341	60.0	-74.38908	39.180992	-27.407007	-143.86948	34200	-1.2715658e-08	529.1499	-0.0903776	-207.21188	9.222442	0.03956893	0.42166665	3.0	1311.7326273918152
57	-185.42221	39.575253	-80.87376	-232.89293	60.0	-77.57424	41.959286	15.00353	-144.29523	34800	1.9073486e-08	490.38843	-0.0776077	-181.91916	9.138921	0.030098623	0.43833333	3.0	1334.974380493164
58	-165.16878	53.10718	-67.460075	-227.529	60.0	-71.980446	40.424007	1.3629718	-145.8591	35400	1.390775e-07	642.9537	-0.07734339	-282.87366	9.238532	0.032712076	0.38666666	2.0	1358.752722978592
59	-194.83836	46.439472	-130.43927	-305.67484	60.0	-81.08388	43.67464	-25.603569	-146.69351	36000	-6.516775e-08	894.39594	-0.096055254	-213.63812	9.259547	0.018569993	0.55333334	6.0	1381.5776233673096
60	-194.87831	46.37486	-126.04719	-282.46387	60.0	-77.618164	45.241955	-29.411724	-150.8561	36600	8.90096e-08	1025.0284	-0.09187022	-352.86456	9.198332	0.02235198	0.46333334	4.0	1405.082950592041
61	-192.4512	43.321453	-94.492775	-258.38733	60.0	-85.71758	42.957726	-28.815657	-153.71382	37200	-1.4781952e-07	712.0373	-0.062694035	-295.23447	9.188525	0.028906763	0.38666666	2.0	1428.1962230205536
62	-182.40935	11.127278	-169.72426	-197.90457	60.0	-86.33899	44.815147	-28.801626	-153.01083	37800	1.9073486e-08	471.44125	-0.07744784	-228.26555	9.145496	0.032772332	0.43	3.0	1450.8476555347443
63	-201.09207	35.740986	-148.67404	-254.34454	60.0	-85.376144	37.981743	-26.99775	-150.0607	38400	9.2188515e-08	1381.1394	-0.07082275	-451.61334	9.159299	0.029125452	0.425	3.0	1473.2228860855103
64	-176.08328	34.214878	-90.83913	-213.71613	60.0	-80.13512	40.910686	-14.600315	-153.623	39000	2.9444695e-07	614.29504	-0.080981396	-247.77676	9.120593	0.02872966	0.44	3.0	1496.362429857254
65	-193.78444	44.042587	-125.62944	-295.2908	60.0	-77.73867	43.61548	-25.478838	-152.0944	39600	3.8146973e-07	1095.5175	-0.08163149	-364.54333	9.217566	0.02695776	0.43166667	3.0	1519.5704681873322
66	-191.6564	19.85458	-154.76436	-218.47787	60.0	-92.8641	39.241673	-30.14623	-155.85864	40200	-1.0172526e-07	988.7071	-0.062552996	-459.4521	9.148686	0.03843287	0.35833332	2.0	1541.7043764591217
67	-183.51706	32.72837	-131.85591	-265.41583	60.0	-82.40691	42.440193	-22.632782	-152.73909	40800	1.3510387e-08	881.31085	-0.05592454	-296.0681	9.342265	0.039022997	0.34833333	2.0	1564.3934960365295
