% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=535216, Tue Apr 21 17:42:16 2020, <python>{}</python>
1 19 0.09719567482052266 1.0000497234583923 41.615337414433185 4.1615337414433185e+01 65.1265079172449 123.03061441307251   
2 38 0.09491838235578808 1.0000497234583923 39.16736700885257 3.9167367008852572e+01 60.88103326103257 114.03623570327039   
3 57 0.09302058328162943 1.0129312059549658 29.238244366126438 2.9238244366126438e+01 75.89473466447153 115.96043331898152   
4 76 0.09147215266684257 1.0129312059549658 29.238244366126438 3.1606781728552857e+01 70.76906164348632 103.78559859923115   
5 95 0.09009129302898193 1.015167471176336 18.309916623606092 1.8309916623606092e+01 61.750622800701784 82.79619373954108   
6 114 0.0888454801088746 1.015167471176336 18.309916623606092 2.4058769479775211e+01 45.55798351391846 89.2890146838231   
7 133 0.08784047005369378 1.017497229366975 18.309916623606092 2.3594025097056544e+01 48.76629398572274 88.27745747571923   
8 152 0.08694349995039818 1.017497229366975 18.309916623606092 2.1873211686355333e+01 48.77651580977976 73.92949208026353   
9 171 0.0861391518405111 1.0213499100729364 18.309916623606092 2.4144034053788349e+01 43.04061026655632 96.6006277980905   
10 190 0.0854219982753741 1.0213499100729364 18.309916623606092 1.9243143878231006e+01 28.197763833822915 82.76378999563391   
11 209 0.08475283238602281 1.0247526943998977 18.309916623606092 2.0658033272302500e+01 28.53644064471687 66.67382185194907   
12 228 0.08415823640242318 1.0247526943998977 18.309916623606092 1.9295608267553320e+01 27.273644586031065 103.21574626077572   
13 247 0.08357789360954182 1.0283392324854292 18.309916623606092 2.3113124010340549e+01 28.05645386123887 88.0506294949913   
14 266 0.08301974892448052 1.0283392324854292 18.309916623606092 2.1618356179273174e+01 28.00647646771568 67.07639211587978   
15 285 0.08259439228222623 1.0328886388286944 13.786975322725535 1.3786975322725535e+01 25.084357985714256 56.84844885625708   
16 304 0.08228631048062374 1.0328886388286944 12.4685657632752 1.2468565763275199e+01 27.43841526275357 86.98916421292923   
17 323 0.08201726514554769 1.0382526415547568 12.4685657632752 1.2738764403005343e+01 25.82461060927007 102.03510707667367   
18 342 0.0818077762348978 1.0382526415547568 11.71707627453316 1.1717076274533159e+01 26.66894313944657 63.8141597942694   
19 361 0.08155079604070006 1.044092947143219 11.454757715059307 1.1454757715059307e+01 21.736042443525402 96.23473016003645   
20 380 0.08125372305596003 1.044092947143219 11.454757715059307 1.3219570887398921e+01 28.815973331224516 78.64114701293404   
21 399 0.08101012994759008 1.0494927939445295 11.454757715059307 1.3612033516765319e+01 24.3452362594857 79.8949762984216   
22 418 0.08080719598139117 1.0494927939445295 11.454757715059307 1.1858476877780600e+01 24.33755282082254 65.67987848005471   
23 437 0.08059090091032672 1.0541109767249035 11.454757715059307 1.1755964130083814e+01 25.983491375340535 43.30003810158275   
24 456 0.0803735966236332 1.0541109767249035 11.454757715059307 1.3170051362684276e+01 23.90551760286748 70.34713189371605   
25 475 0.08034336191405209 1.0591711447645644 11.454757715059307 1.5114466138214619e+01 24.86010158235356 56.19912795567191   
26 494 0.08034800204542657 1.0591711447645644 11.454757715059307 1.1712610763689044e+01 24.718563946057706 86.02682329271744   
27 513 0.08038724908521544 1.065278525543287 11.454757715059307 1.5450468055243794e+01 25.125850621390033 88.8841723122774   
28 532 0.08040938289155367 1.065278525543287 11.454757715059307 1.3796882550872072e+01 28.975798977977597 72.26107936636264   
29 551 0.08044179935939616 1.07090248211036 11.454757715059307 1.5300795374851596e+01 26.673635043098187 42.60557326160666   
30 570 0.08042196095057016 1.07090248211036 11.454757715059307 1.4299881881993750e+01 27.51981051391406 54.547497103486855   
31 589 0.08040480141812248 1.0765094609898842 11.276625444819976 1.1276625444819976e+01 28.20588703577454 49.14962741368822   
32 608 0.08053304337393272 1.0765094609898842 11.276625444819976 1.2664103720459558e+01 25.293625302292906 43.4266454562386   
33 627 0.08056043049766119 1.0827227255968241 11.276625444819976 1.3309552577045508e+01 25.744897118364506 60.729520339087486   
34 646 0.08061518753575245 1.0827227255968241 11.276625444819976 1.3773853450325062e+01 23.75771508193689 69.40031842749991   
35 665 0.08073573008310793 1.0892170468981957 11.276625444819976 1.3939144236179846e+01 26.537371562547456 54.8247575301369   
36 684 0.0808695256804613 1.0892170468981957 11.276625444819976 1.2798476806653603e+01 27.95472177865999 73.39202691316095   
37 703 0.0809683632744812 1.0961909039598692 11.276625444819976 1.5111564843986002e+01 26.809174639348477 74.78924761104253   
38 722 0.08105420193412045 1.0961909039598692 11.276625444819976 1.4888359684213587e+01 25.963083498253173 66.23352279072714   
39 741 0.08108032638403145 1.1029491631047594 11.276625444819976 1.5178222451353429e+01 25.396897359483514 68.46899046572396   
40 760 0.08111655590475589 1.1029491631047594 11.276625444819976 1.4288062253012434e+01 26.342885368647224 62.94893557499514   
41 779 0.0809993785484941 1.1094556548409504 11.276625444819976 1.4441434057086852e+01 25.925456701768436 68.06750871515324   
42 798 0.08089882495198655 1.1094556548409504 11.276625444819976 1.2174382986404403e+01 24.970581835468742 48.61729120853511   
43 817 0.08084712436187808 1.115941826048098 11.276625444819976 1.3568984613960110e+01 27.371359179514496 53.27931503832338   
44 836 0.08074975607523427 1.115941826048098 11.276625444819976 1.2072610248903187e+01 24.767888559996706 72.82706688298995   
45 855 0.08063435668285496 1.1218966601992106 11.276625444819976 1.1340055980128799e+01 18.302203299222672 44.46489580874205   
46 874 0.08047967294346138 1.1218966601992106 11.276625444819976 1.1702241493836006e+01 21.243973942186166 72.08614541801535   
